district,plot_number,geometry,lutheran_density,orthodox_density,total_density,estate_income,business_income,salary_pension_income,total_income,total_income_log
Pietarin_esikaupunki,153,POINT (595815.5000876531 6731680.024022068),41.7661,4.928,47.1892,1.0,0.0,0.0,1.0,0.0
Pietarin_esikaupunki,153,POINT (595815.5000876531 6731680.024022068),41.7661,4.928,47.1892,0.0,0.0,2.0,2.0,0.6931
Pietarin_esikaupunki,154,POINT (595808.9681359939 6731681.904328098),43.4992,5.2592,49.366,1.0,1.0,0.0,2.0,0.6931
Pietarin_esikaupunki,154,POINT (595808.9681359939 6731681.904328098),43.4992,5.2592,49.366,0.0,0.0,1.0,1.0,0.0
Pietarin_esikaupunki,155,POINT (595802.4024200869 6731683.67732574),43.4992,5.2592,49.366,,,,,
Pietarin_esikaupunki,156,POINT (595795.5369797973 6731689.420112233),43.4992,5.2592,49.366,,,,,
Pietarin_esikaupunki,157,POINT (595783.233752021 6731694.25895876),42.1928,5.6877,48.5891,2.0,0.0,0.0,2.0,0.6931
Pietarin_esikaupunki,157,POINT (595783.233752021 6731694.25895876),42.1928,5.6877,48.5891,0.0,0.0,1.0,1.0,0.0
Pietarin_esikaupunki,157,POINT (595783.233752021 6731694.25895876),42.1928,5.6877,48.5891,0.0,0.0,1.0,1.0,0.0
Pietarin_esikaupunki,157,POINT (595783.233752021 6731694.25895876),42.1928,5.6877,48.5891,0.0,0.0,1.0,1.0,0.0
Pietarin_esikaupunki,157,POINT (595783.233752021 6731694.25895876),42.1928,5.6877,48.5891,0.0,0.0,1.0,1.0,0.0
Pietarin_esikaupunki,157,POINT (595783.233752021 6731694.25895876),42.1928,5.6877,48.5891,0.0,0.0,1.0,1.0,0.0
Pietarin_esikaupunki,157,POINT (595783.233752021 6731694.25895876),42.1928,5.6877,48.5891,0.0,0.0,1.0,1.0,0.0
Pietarin_esikaupunki,158,POINT (595762.1733792888 6731701.030544026),44.2417,5.7913,50.8127,,,,,
Pietarin_esikaupunki,159,POINT (595625.5944142833 6731930.841387015),56.7009,7.8914,65.0008,,,,,
Pietarin_esikaupunki,16,POINT (596067.8457985311 6731868.499180857),26.4547,2.1034,28.7106,,,,,
Pietarin_esikaupunki,160,POINT (595643.6481681017 6731932.65698796),62.6246,9.0978,72.2356,,,,,
Pietarin_esikaupunki,161,POINT (595654.140821524 6731933.796498762),62.6246,9.0978,72.2356,,,,,
Pietarin_esikaupunki,162,POINT (595664.5504334064 6731934.667613031),67.4653,10.147,78.2149,1.0,1.0,0.0,2.0,0.6931
Pietarin_esikaupunki,162,POINT (595664.5504334064 6731934.667613031),67.4653,10.147,78.2149,0.0,0.0,1.0,1.0,0.0
Pietarin_esikaupunki,162,POINT (595664.5504334064 6731934.667613031),67.4653,10.147,78.2149,0.0,0.0,1.0,1.0,0.0
Pietarin_esikaupunki,162,POINT (595664.5504334064 6731934.667613031),67.4653,10.147,78.2149,0.0,0.0,1.0,1.0,0.0
Pietarin_esikaupunki,162,POINT (595664.5504334064 6731934.667613031),67.4653,10.147,78.2149,0.0,0.0,1.0,1.0,0.0
Pietarin_esikaupunki,162,POINT (595664.5504334064 6731934.667613031),67.4653,10.147,78.2149,0.0,0.0,1.0,1.0,0.0
Pietarin_esikaupunki,163,POINT (595673.3602047859 6731936.537713955),67.4653,10.147,78.2149,1.0,0.0,2.0,3.0,1.0986
Pietarin_esikaupunki,163,POINT (595673.3602047859 6731936.537713955),67.4653,10.147,78.2149,0.0,0.0,1.0,1.0,0.0
Pietarin_esikaupunki,164,POINT (595683.5977670553 6731936.735699452),67.4653,10.147,78.2149,1.0,0.0,0.0,1.0,0.0
Pietarin_esikaupunki,164,POINT (595683.5977670553 6731936.735699452),67.4653,10.147,78.2149,0.0,0.0,2.0,2.0,0.6931
Pietarin_esikaupunki,164,POINT (595683.5977670553 6731936.735699452),67.4653,10.147,78.2149,0.0,0.0,1.0,1.0,0.0
Pietarin_esikaupunki,164,POINT (595683.5977670553 6731936.735699452),67.4653,10.147,78.2149,0.0,0.0,1.0,1.0,0.0
Pietarin_esikaupunki,164,POINT (595683.5977670553 6731936.735699452),67.4653,10.147,78.2149,0.0,0.0,1.0,1.0,0.0
Pietarin_esikaupunki,165,POINT (595698.9918384862 6731938.590889844),70.3635,10.8399,81.8737,1.0,0.0,0.0,1.0,0.0
Pietarin_esikaupunki,165,POINT (595698.9918384862 6731938.590889844),70.3635,10.8399,81.8737,0.0,2.0,0.0,2.0,0.6931
Pietarin_esikaupunki,165,POINT (595698.9918384862 6731938.590889844),70.3635,10.8399,81.8737,0.0,0.0,1.0,1.0,0.0
Pietarin_esikaupunki,165,POINT (595698.9918384862 6731938.590889844),70.3635,10.8399,81.8737,0.0,0.0,1.0,1.0,0.0
Pietarin_esikaupunki,165,POINT (595698.9918384862 6731938.590889844),70.3635,10.8399,81.8737,0.0,0.0,1.0,1.0,0.0
Pietarin_esikaupunki,165,POINT (595698.9918384862 6731938.590889844),70.3635,10.8399,81.8737,0.0,0.0,1.0,1.0,0.0
Pietarin_esikaupunki,165,POINT (595698.9918384862 6731938.590889844),70.3635,10.8399,81.8737,0.0,0.0,1.0,1.0,0.0
Pietarin_esikaupunki,165,POINT (595698.9918384862 6731938.590889844),70.3635,10.8399,81.8737,0.0,0.0,1.0,1.0,0.0
Pietarin_esikaupunki,165,POINT (595698.9918384862 6731938.590889844),70.3635,10.8399,81.8737,0.0,0.0,1.0,1.0,0.0
Pietarin_esikaupunki,166,POINT (595706.2729923582 6731913.880174835),64.5263,10.7226,75.901,,,,,
Pietarin_esikaupunki,167,POINT (595730.3217170981 6731942.318949752),71.296,11.1184,83.1263,,,,,
Pietarin_esikaupunki,168,POINT (595753.91258216 6731944.656316396),75.8807,10.8089,87.4058,,,,,
Pietarin_esikaupunki,169,POINT (595787.6657386873 6731945.68577891),73.0569,10.2721,84.0283,,,,,
Pietarin_esikaupunki,170,POINT (595805.9431265143 6731947.285426624),68.5494,9.378,78.5818,,,,,
Pietarin_esikaupunki,171,POINT (595820.2816417593 6731950.010063027),62.6747,8.1977,71.4565,,,,,
Pietarin_esikaupunki,172,POINT (595833.857159429 6731951.774424763),62.6747,8.1977,71.4565,,,,,
Pietarin_esikaupunki,173,POINT (595846.8383658314 6731953.590694596),55.8775,6.8579,63.2315,1.0,0.0,3.0,4.0,1.3863
Pietarin_esikaupunki,173,POINT (595846.8383658314 6731953.590694596),55.8775,6.8579,63.2315,0.0,0.0,1.0,1.0,0.0
Pietarin_esikaupunki,174,POINT (595884.8404641468 6731959.338531496),48.9073,5.5262,54.8358,4.0,0.0,0.0,4.0,1.3863
Pietarin_esikaupunki,174,POINT (595884.8404641468 6731959.338531496),48.9073,5.5262,54.8358,0.0,0.0,5.0,5.0,1.6094
Pietarin_esikaupunki,174,POINT (595884.8404641468 6731959.338531496),48.9073,5.5262,54.8358,0.0,0.0,1.0,1.0,0.0
Pietarin_esikaupunki,175,POINT (595890.5188308597 6731989.498246623),44.3311,4.1369,48.7423,7.0,0.0,2.0,9.0,2.1972
Pietarin_esikaupunki,175,POINT (595890.5188308597 6731989.498246623),44.3311,4.1369,48.7423,0.0,0.0,1.0,1.0,0.0
Pietarin_esikaupunki,175,POINT (595890.5188308597 6731989.498246623),44.3311,4.1369,48.7423,0.0,0.0,3.0,3.0,1.0986
Pietarin_esikaupunki,176,POINT (595805.3485828514 6731969.57466421),71.9341,8.9491,81.502,0.0,0.0,1.0,1.0,0.0
Pietarin_esikaupunki,176,POINT (595805.3485828514 6731969.57466421),71.9341,8.9491,81.502,0.0,0.0,1.0,1.0,0.0
Pietarin_esikaupunki,177,POINT (595778.2460396721 6731973.931873471),76.7009,9.8147,87.1785,0.0,0.0,8.0,8.0,2.0794
Pietarin_esikaupunki,178,POINT (595738.0316482583 6731967.173656945),76.5846,10.9397,88.2281,2.0,0.0,1.0,3.0,1.0986
Pietarin_esikaupunki,178,POINT (595738.0316482583 6731967.173656945),76.5846,10.9397,88.2281,0.0,0.0,2.0,2.0,0.6931
Pietarin_esikaupunki,178,POINT (595738.0316482583 6731967.173656945),76.5846,10.9397,88.2281,0.0,0.0,2.0,2.0,0.6931
Pietarin_esikaupunki,178,POINT (595738.0316482583 6731967.173656945),76.5846,10.9397,88.2281,0.0,0.0,1.0,1.0,0.0
Pietarin_esikaupunki,179,POINT (595710.1288676743 6731964.763464926),75.082,10.6467,86.3915,1.0,0.0,1.0,2.0,0.6931
Pietarin_esikaupunki,179,POINT (595710.1288676743 6731964.763464926),75.082,10.6467,86.3915,0.0,0.0,1.0,1.0,0.0
Pietarin_esikaupunki,179,POINT (595710.1288676743 6731964.763464926),75.082,10.6467,86.3915,0.0,0.0,1.0,1.0,0.0
Pietarin_esikaupunki,18,POINT (596109.1432686923 6731843.799890716),26.441,1.9724,28.5591,7.0,2.0,0.0,9.0,2.1972
Pietarin_esikaupunki,18,POINT (596109.1432686923 6731843.799890716),26.441,1.9724,28.5591,0.0,0.0,3.0,3.0,1.0986
Pietarin_esikaupunki,18,POINT (596109.1432686923 6731843.799890716),26.441,1.9724,28.5591,0.0,0.0,1.0,1.0,0.0
Pietarin_esikaupunki,18,POINT (596109.1432686923 6731843.799890716),26.441,1.9724,28.5591,0.0,5.0,0.0,5.0,1.6094
Pietarin_esikaupunki,18,POINT (596109.1432686923 6731843.799890716),26.441,1.9724,28.5591,0.0,0.0,1.0,1.0,0.0
Pietarin_esikaupunki,18,POINT (596109.1432686923 6731843.799890716),26.441,1.9724,28.5591,0.0,0.0,1.0,1.0,0.0
Pietarin_esikaupunki,18,POINT (596109.1432686923 6731843.799890716),26.441,1.9724,28.5591,0.0,0.0,1.0,1.0,0.0
Pietarin_esikaupunki,18,POINT (596109.1432686923 6731843.799890716),26.441,1.9724,28.5591,0.0,0.0,1.0,1.0,0.0
Pietarin_esikaupunki,180,POINT (595694.3303989583 6731962.987127088),75.082,10.6467,86.3915,,,,,
Pietarin_esikaupunki,181,POINT (595679.2067469538 6731961.690760559),71.4008,9.9401,81.9369,,,,,
Pietarin_esikaupunki,182,POINT (595668.9869735704 6731960.865898341),71.4008,9.9401,81.9369,1.0,0.0,0.0,1.0,0.0
Pietarin_esikaupunki,182,POINT (595668.9869735704 6731960.865898341),71.4008,9.9401,81.9369,0.0,0.0,2.0,2.0,0.6931
Pietarin_esikaupunki,182,POINT (595668.9869735704 6731960.865898341),71.4008,9.9401,81.9369,0.0,0.0,1.0,1.0,0.0
Pietarin_esikaupunki,183,POINT (595658.4548615452 6731959.246019343),65.7239,8.8621,75.0936,1.0,0.0,0.0,1.0,0.0
Pietarin_esikaupunki,183,POINT (595658.4548615452 6731959.246019343),65.7239,8.8621,75.0936,0.0,0.0,1.0,1.0,0.0
Pietarin_esikaupunki,183,POINT (595658.4548615452 6731959.246019343),65.7239,8.8621,75.0936,0.0,0.0,1.0,1.0,0.0
Pietarin_esikaupunki,183,POINT (595658.4548615452 6731959.246019343),65.7239,8.8621,75.0936,0.0,0.0,1.0,1.0,0.0
Pietarin_esikaupunki,183,POINT (595658.4548615452 6731959.246019343),65.7239,8.8621,75.0936,0.0,0.0,1.0,1.0,0.0
Pietarin_esikaupunki,183,POINT (595658.4548615452 6731959.246019343),65.7239,8.8621,75.0936,0.0,0.0,1.0,1.0,0.0
Pietarin_esikaupunki,184,POINT (595647.7850864467 6731957.888262571),65.7239,8.8621,75.0936,1.0,0.0,2.0,3.0,1.0986
Pietarin_esikaupunki,184,POINT (595647.7850864467 6731957.888262571),65.7239,8.8621,75.0936,0.0,1.0,0.0,1.0,0.0
Pietarin_esikaupunki,184,POINT (595647.7850864467 6731957.888262571),65.7239,8.8621,75.0936,0.0,0.0,1.0,1.0,0.0
Pietarin_esikaupunki,185,POINT (595636.375069172 6731956.099266067),58.8021,7.5894,66.7956,,,,,
Pietarin_esikaupunki,186,POINT (595624.3178027994 6731948.328868959),58.8021,7.5894,66.7956,1.0,0.0,1.0,2.0,0.6931
Pietarin_esikaupunki,186,POINT (595624.3178027994 6731948.328868959),58.8021,7.5894,66.7956,0.0,0.0,1.0,1.0,0.0
Pietarin_esikaupunki,186,POINT (595624.3178027994 6731948.328868959),58.8021,7.5894,66.7956,0.0,0.0,1.0,1.0,0.0
Pietarin_esikaupunki,187,POINT (595611.8192036543 6731956.092150636),51.9557,6.2725,58.5216,1.0,0.0,1.0,2.0,0.6931
Pietarin_esikaupunki,187,POINT (595611.8192036543 6731956.092150636),51.9557,6.2725,58.5216,0.0,0.0,1.0,1.0,0.0
Pietarin_esikaupunki,187,POINT (595611.8192036543 6731956.092150636),51.9557,6.2725,58.5216,0.0,0.0,2.0,2.0,0.6931
Pietarin_esikaupunki,187,POINT (595611.8192036543 6731956.092150636),51.9557,6.2725,58.5216,0.0,0.0,2.0,2.0,0.6931
Pietarin_esikaupunki,187,POINT (595611.8192036543 6731956.092150636),51.9557,6.2725,58.5216,0.0,0.0,1.0,1.0,0.0
Pietarin_esikaupunki,188,POINT (595609.0078003088 6731980.435318102),52.0525,5.7243,58.05,,,,,
Pietarin_esikaupunki,189,POINT (595619.7028887356 6731975.130569013),59.6886,7.0597,67.1276,,,,,
Pietarin_esikaupunki,19,POINT (596128.6578088746 6731826.708132984),25.198,1.7035,27.029,,,,,
Pietarin_esikaupunki,190,POINT (595623.4126828822 6731957.672571735),58.8021,7.5894,66.7956,,,,,
Pietarin_esikaupunki,191,POINT (595641.4480922797 6731977.108956833),67.4403,8.3653,76.2846,1.0,0.0,2.0,3.0,1.0986
Pietarin_esikaupunki,191,POINT (595641.4480922797 6731977.108956833),67.4403,8.3653,76.2846,0.0,0.0,1.0,1.0,0.0
Pietarin_esikaupunki,192,POINT (595720.8071537837 6732004.01842208),81.2389,9.6668,91.5131,5.0,0.0,6.0,11.0,2.3979
Pietarin_esikaupunki,192,POINT (595720.8071537837 6732004.01842208),81.2389,9.6668,91.5131,0.0,0.0,12.0,12.0,2.4849
Pietarin_esikaupunki,192,POINT (595720.8071537837 6732004.01842208),81.2389,9.6668,91.5131,0.0,0.0,1.0,1.0,0.0
Pietarin_esikaupunki,192,POINT (595720.8071537837 6732004.01842208),81.2389,9.6668,91.5131,0.0,0.0,1.0,1.0,0.0
Pietarin_esikaupunki,192,POINT (595720.8071537837 6732004.01842208),81.2389,9.6668,91.5131,0.0,6.0,0.0,6.0,1.7918
Pietarin_esikaupunki,192,POINT (595720.8071537837 6732004.01842208),81.2389,9.6668,91.5131,0.0,0.0,1.0,1.0,0.0
Pietarin_esikaupunki,192,POINT (595720.8071537837 6732004.01842208),81.2389,9.6668,91.5131,0.0,0.0,1.0,1.0,0.0
Pietarin_esikaupunki,193,POINT (595674.019247219 6732009.297392217),74.2465,8.6557,83.412,,,,,
Pietarin_esikaupunki,194,POINT (595666.6110369581 6732038.62440317),72.8486,7.7407,81.0259,1.0,0.0,0.0,1.0,0.0
Pietarin_esikaupunki,194,POINT (595666.6110369581 6732038.62440317),72.8486,7.7407,81.0259,0.0,0.0,2.0,2.0,0.6931
Pietarin_esikaupunki,195,POINT (595654.5203803948 6732034.435647304),65.667,6.7714,72.8023,1.0,0.0,1.0,2.0,0.6931
Pietarin_esikaupunki,195,POINT (595654.5203803948 6732034.435647304),65.667,6.7714,72.8023,0.0,0.0,1.0,1.0,0.0
Pietarin_esikaupunki,196,POINT (595658.1553801704 6732007.638136372),67.4116,7.6364,75.4776,,,,,
Pietarin_esikaupunki,197,POINT (595641.0847553081 6732006.184652871),67.4116,7.6364,75.4776,2.0,0.0,0.0,2.0,0.6931
Pietarin_esikaupunki,198,POINT (595632.4595838425 6732036.947473819),57.2306,5.612,63.1225,2.0,0.0,8.0,10.0,2.3026
Pietarin_esikaupunki,198,POINT (595632.4595838425 6732036.947473819),57.2306,5.612,63.1225,0.0,0.0,1.0,1.0,0.0
Pietarin_esikaupunki,199,POINT (595622.2128231514 6732033.102659545),57.2306,5.612,63.1225,,,,,
Pietarin_esikaupunki,2,POINT (595662.5662518705 6731892.552342252),54.0942,8.7713,63.3564,,,,,
Pietarin_esikaupunki,20,POINT (596138.7994765298 6731823.90763809),23.4251,1.4881,25.0259,,,,,
Pietarin_esikaupunki,200,POINT (595610.7762702901 6732028.35495826),48.6658,4.3979,53.2567,,,,,
Pietarin_esikaupunki,201,POINT (595601.1378078958 6732033.706413019),48.6658,4.3979,53.2567,,,,,
Pietarin_esikaupunki,202,POINT (595605.8795051121 6732002.347839467),50.8374,5.0586,56.1343,,,,,
Pietarin_esikaupunki,203,POINT (595576.4032005477 6732023.407033533),41.2031,3.3295,44.6456,0.0,0.0,1.0,1.0,0.0
Pietarin_esikaupunki,203,POINT (595576.4032005477 6732023.407033533),41.2031,3.3295,44.6456,0.0,0.0,1.0,1.0,0.0
Pietarin_esikaupunki,203,POINT (595576.4032005477 6732023.407033533),41.2031,3.3295,44.6456,0.0,0.0,1.0,1.0,0.0
Pietarin_esikaupunki,203,POINT (595576.4032005477 6732023.407033533),41.2031,3.3295,44.6456,0.0,0.0,1.0,1.0,0.0
Pietarin_esikaupunki,203,POINT (595576.4032005477 6732023.407033533),41.2031,3.3295,44.6456,0.0,0.0,1.0,1.0,0.0
Pietarin_esikaupunki,203,POINT (595576.4032005477 6732023.407033533),41.2031,3.3295,44.6456,0.0,0.0,1.0,1.0,0.0
Pietarin_esikaupunki,204,POINT (595552.0017582822 6732051.771064117),31.6647,2.1933,33.8964,0.0,0.0,1.0,1.0,0.0
Pietarin_esikaupunki,205,POINT (595552.981484525 6732087.41981575),28.1108,1.986,30.1284,7.0,0.0,10.0,17.0,2.8332
Pietarin_esikaupunki,205,POINT (595552.981484525 6732087.41981575),28.1108,1.986,30.1284,0.0,0.0,8.0,8.0,2.0794
Pietarin_esikaupunki,205,POINT (595552.981484525 6732087.41981575),28.1108,1.986,30.1284,0.0,20.0,0.0,20.0,2.9957
Pietarin_esikaupunki,205,POINT (595552.981484525 6732087.41981575),28.1108,1.986,30.1284,0.0,0.0,1.0,1.0,0.0
Pietarin_esikaupunki,205,POINT (595552.981484525 6732087.41981575),28.1108,1.986,30.1284,0.0,0.0,1.0,1.0,0.0
Pietarin_esikaupunki,206,POINT (595566.7097929051 6732056.264279095),38.1649,2.95,41.1949,,,,,
Pietarin_esikaupunki,207,POINT (595577.2983296935 6732055.828259486),38.1649,2.95,41.1949,,,,,
Pietarin_esikaupunki,208,POINT (595595.2976869598 6732079.888330018),42.1398,3.4372,45.673,1.0,0.0,5.0,6.0,1.7918
Pietarin_esikaupunki,209,POINT (595601.5193371628 6732061.918654516),45.7884,3.8676,49.7989,2.0,0.0,0.0,2.0,0.6931
Pietarin_esikaupunki,21,POINT (596153.4158565926 6731822.661910553),23.4251,1.4881,25.0259,2.0,6.0,0.0,8.0,2.0794
Pietarin_esikaupunki,210,POINT (595616.6605552986 6732087.506432372),50.3329,4.3497,54.8332,3.0,0.0,0.0,3.0,1.0986
Pietarin_esikaupunki,210,POINT (595616.6605552986 6732087.506432372),50.3329,4.3497,54.8332,0.0,0.0,4.0,4.0,1.3863
Pietarin_esikaupunki,210,POINT (595616.6605552986 6732087.506432372),50.3329,4.3497,54.8332,0.0,0.0,1.0,1.0,0.0
Pietarin_esikaupunki,210,POINT (595616.6605552986 6732087.506432372),50.3329,4.3497,54.8332,0.0,0.0,1.0,1.0,0.0
Pietarin_esikaupunki,210,POINT (595616.6605552986 6732087.506432372),50.3329,4.3497,54.8332,0.0,0.0,1.0,1.0,0.0
Pietarin_esikaupunki,210,POINT (595616.6605552986 6732087.506432372),50.3329,4.3497,54.8332,0.0,0.0,1.0,1.0,0.0
Pietarin_esikaupunki,210,POINT (595616.6605552986 6732087.506432372),50.3329,4.3497,54.8332,0.0,0.0,1.0,1.0,0.0
Pietarin_esikaupunki,211,POINT (595644.3334561447 6732093.948977433),53.1139,4.6068,57.856,3.0,0.0,4.0,7.0,1.9459
Pietarin_esikaupunki,211,POINT (595644.3334561447 6732093.948977433),53.1139,4.6068,57.856,0.0,0.0,4.0,4.0,1.3863
Pietarin_esikaupunki,211,POINT (595644.3334561447 6732093.948977433),53.1139,4.6068,57.856,0.0,0.0,4.0,4.0,1.3863
Pietarin_esikaupunki,211,POINT (595644.3334561447 6732093.948977433),53.1139,4.6068,57.856,0.0,0.0,2.0,2.0,0.6931
Pietarin_esikaupunki,211,POINT (595644.3334561447 6732093.948977433),53.1139,4.6068,57.856,0.0,0.0,2.0,2.0,0.6931
Pietarin_esikaupunki,212,POINT (595649.9654684291 6732062.152102169),62.5495,5.9389,68.7758,1.0,0.0,2.0,3.0,1.0986
Pietarin_esikaupunki,212,POINT (595649.9654684291 6732062.152102169),62.5495,5.9389,68.7758,0.0,0.0,4.0,4.0,1.3863
Pietarin_esikaupunki,212,POINT (595649.9654684291 6732062.152102169),62.5495,5.9389,68.7758,0.0,0.0,1.0,1.0,0.0
Pietarin_esikaupunki,212,POINT (595649.9654684291 6732062.152102169),62.5495,5.9389,68.7758,0.0,0.0,1.0,1.0,0.0
Pietarin_esikaupunki,213,POINT (595700.6601729001 6732109.326903175),63.4672,5.7038,69.3758,3.0,0.0,3.0,6.0,1.7918
Pietarin_esikaupunki,213,POINT (595700.6601729001 6732109.326903175),63.4672,5.7038,69.3758,0.0,0.0,1.0,1.0,0.0
Pietarin_esikaupunki,213,POINT (595700.6601729001 6732109.326903175),63.4672,5.7038,69.3758,0.0,0.0,1.0,1.0,0.0
Pietarin_esikaupunki,214,POINT (595822.5287082139 6731980.843224627),65.7458,7.8154,74.111,1.0,0.0,2.0,3.0,1.0986
Pietarin_esikaupunki,215,POINT (595828.286871231 6732001.314378683),66.7422,7.236,74.4715,2.0,12.0,0.0,14.0,2.6391
Pietarin_esikaupunki,215,POINT (595828.286871231 6732001.314378683),66.7422,7.236,74.4715,0.0,0.0,3.0,3.0,1.0986
Pietarin_esikaupunki,215,POINT (595828.286871231 6732001.314378683),66.7422,7.236,74.4715,0.0,0.0,1.0,1.0,0.0
Pietarin_esikaupunki,215,POINT (595828.286871231 6732001.314378683),66.7422,7.236,74.4715,0.0,0.0,1.0,1.0,0.0
Pietarin_esikaupunki,215,POINT (595828.286871231 6732001.314378683),66.7422,7.236,74.4715,0.0,0.0,1.0,1.0,0.0
Pietarin_esikaupunki,216,POINT (595825.1823456002 6732014.861181791),66.7422,7.236,74.4715,,,,,
Pietarin_esikaupunki,217,POINT (595821.7212218945 6732029.472880486),65.8448,6.5714,72.8343,,,,,
Pietarin_esikaupunki,218,POINT (595843.1296176593 6732048.089897885),56.1046,4.9227,61.2893,1.0,0.0,1.0,2.0,0.6931
Pietarin_esikaupunki,218,POINT (595843.1296176593 6732048.089897885),56.1046,4.9227,61.2893,0.0,0.0,1.0,1.0,0.0
Pietarin_esikaupunki,218,POINT (595843.1296176593 6732048.089897885),56.1046,4.9227,61.2893,0.0,0.0,1.0,1.0,0.0
Pietarin_esikaupunki,218,POINT (595843.1296176593 6732048.089897885),56.1046,4.9227,61.2893,0.0,0.0,1.0,1.0,0.0
Pietarin_esikaupunki,219,POINT (595817.3705962703 6732054.629575147),62.9994,5.8844,69.2145,,,,,
Pietarin_esikaupunki,22,POINT (596167.338057364 6731804.534658629),21.0576,1.112,22.2524,4.0,0.0,0.0,4.0,1.3863
Pietarin_esikaupunki,22,POINT (596167.338057364 6731804.534658629),21.0576,1.112,22.2524,0.0,5.0,0.0,5.0,1.6094
Pietarin_esikaupunki,22,POINT (596167.338057364 6731804.534658629),21.0576,1.112,22.2524,0.0,0.0,1.0,1.0,0.0
Pietarin_esikaupunki,22,POINT (596167.338057364 6731804.534658629),21.0576,1.112,22.2524,0.0,0.0,2.0,2.0,0.6931
Pietarin_esikaupunki,22,POINT (596167.338057364 6731804.534658629),21.0576,1.112,22.2524,0.0,0.0,1.0,1.0,0.0
Pietarin_esikaupunki,22,POINT (596167.338057364 6731804.534658629),21.0576,1.112,22.2524,0.0,0.0,1.0,1.0,0.0
Pietarin_esikaupunki,22,POINT (596167.338057364 6731804.534658629),21.0576,1.112,22.2524,0.0,0.0,1.0,1.0,0.0
Pietarin_esikaupunki,22,POINT (596167.338057364 6731804.534658629),21.0576,1.112,22.2524,0.0,0.0,1.0,1.0,0.0
Pietarin_esikaupunki,22,POINT (596167.338057364 6731804.534658629),21.0576,1.112,22.2524,0.0,0.0,1.0,1.0,0.0
Pietarin_esikaupunki,22,POINT (596167.338057364 6731804.534658629),21.0576,1.112,22.2524,0.0,0.0,1.0,1.0,0.0
Pietarin_esikaupunki,22,POINT (596167.338057364 6731804.534658629),21.0576,1.112,22.2524,0.0,0.0,1.0,1.0,0.0
Pietarin_esikaupunki,22,POINT (596167.338057364 6731804.534658629),21.0576,1.112,22.2524,0.0,0.0,1.0,1.0,0.0
Pietarin_esikaupunki,22,POINT (596167.338057364 6731804.534658629),21.0576,1.112,22.2524,0.0,0.0,1.0,1.0,0.0
Pietarin_esikaupunki,22,POINT (596167.338057364 6731804.534658629),21.0576,1.112,22.2524,0.0,0.0,1.0,1.0,0.0
Pietarin_esikaupunki,220,POINT (595814.1387466026 6732066.900761542),62.9994,5.8844,69.2145,1.0,0.0,0.0,1.0,0.0
Pietarin_esikaupunki,220,POINT (595814.1387466026 6732066.900761542),62.9994,5.8844,69.2145,0.0,0.0,1.0,1.0,0.0
Pietarin_esikaupunki,220,POINT (595814.1387466026 6732066.900761542),62.9994,5.8844,69.2145,0.0,0.0,1.0,1.0,0.0
Pietarin_esikaupunki,220,POINT (595814.1387466026 6732066.900761542),62.9994,5.8844,69.2145,0.0,0.0,1.0,1.0,0.0
Pietarin_esikaupunki,221,POINT (595838.2221481556 6732066.01154797),62.9994,5.8844,69.2145,1.0,0.0,0.0,1.0,0.0
Pietarin_esikaupunki,221,POINT (595838.2221481556 6732066.01154797),62.9994,5.8844,69.2145,0.0,0.0,1.0,1.0,0.0
Pietarin_esikaupunki,221,POINT (595838.2221481556 6732066.01154797),62.9994,5.8844,69.2145,0.0,0.0,1.0,1.0,0.0
Pietarin_esikaupunki,222,POINT (595830.0991566079 6732093.282841114),51.9303,4.2128,56.2946,2.0,0.0,4.0,6.0,1.7918
Pietarin_esikaupunki,222,POINT (595830.0991566079 6732093.282841114),51.9303,4.2128,56.2946,0.0,0.0,2.0,2.0,0.6931
Pietarin_esikaupunki,222,POINT (595830.0991566079 6732093.282841114),51.9303,4.2128,56.2946,0.0,0.0,1.0,1.0,0.0
Pietarin_esikaupunki,223,POINT (595829.1896424878 6732109.827582574),51.9303,4.2128,56.2946,1.0,0.0,1.0,2.0,0.6931
Pietarin_esikaupunki,223,POINT (595829.1896424878 6732109.827582574),51.9303,4.2128,56.2946,0.0,0.0,1.0,1.0,0.0
Pietarin_esikaupunki,224,POINT (595803.8113512273 6732118.079313243),49.9564,4.0219,54.086,1.0,0.0,3.0,4.0,1.3863
Pietarin_esikaupunki,224,POINT (595803.8113512273 6732118.079313243),49.9564,4.0219,54.086,0.0,0.0,2.0,2.0,0.6931
Pietarin_esikaupunki,224,POINT (595803.8113512273 6732118.079313243),49.9564,4.0219,54.086,0.0,0.0,1.0,1.0,0.0
Pietarin_esikaupunki,225,POINT (595807.6415464047 6732089.441037111),63.9683,5.8415,70.0956,1.0,0.0,2.0,3.0,1.0986
