,district,plot_number,estate_income,business_income,salary_pension_income
1643,Pietarin_esikaupunki,183,0.0,0.0,1.0
1644,Pietarin_esikaupunki,183,0.0,0.0,1.0
1645,Pietarin_esikaupunki,183,0.0,0.0,1.0
1646,Pietarin_esikaupunki,184,1.0,0.0,2.0
1647,Pietarin_esikaupunki,184,0.0,1.0,0.0
1648,Pietarin_esikaupunki,184,0.0,0.0,1.0
1649,Pietarin_esikaupunki,186,1.0,0.0,1.0
1650,Pietarin_esikaupunki,186,0.0,0.0,1.0
1651,Pietarin_esikaupunki,186,0.0,0.0,1.0
1652,Pietarin_esikaupunki,187,1.0,0.0,1.0
1653,Pietarin_esikaupunki,187,0.0,0.0,1.0
1654,Pietarin_esikaupunki,187,0.0,0.0,2.0
1655,Pietarin_esikaupunki,187,0.0,0.0,2.0
1656,Pietarin_esikaupunki,"188,189,202",4.0,2.0,0.0
1657,Pietarin_esikaupunki,"188,189,202",0.0,3.0,0.0
1658,Pietarin_esikaupunki,"188,189,202",0.0,0.0,1.0
1659,Pietarin_esikaupunki,"188,189,202",0.0,1.0,0.0
1660,Pietarin_esikaupunki,"188,189,202",0.0,0.0,1.0
1661,Pietarin_esikaupunki,"188,189,202",0.0,0.0,1.0
1662,Pietarin_esikaupunki,"188,189,202",0.0,0.0,1.0
1663,Pietarin_esikaupunki,"188,189,202",0.0,0.0,1.0
1664,Pietarin_esikaupunki,191,1.0,0.0,2.0
1665,Pietarin_esikaupunki,191,0.0,0.0,1.0
1666,Pietarin_esikaupunki,192,5.0,0.0,6.0
1667,Pietarin_esikaupunki,192,0.0,0.0,12.0
1668,Pietarin_esikaupunki,192,0.0,0.0,1.0
1669,Pietarin_esikaupunki,192,0.0,0.0,1.0
1670,Pietarin_esikaupunki,192,0.0,6.0,0.0
1671,Pietarin_esikaupunki,192,0.0,0.0,1.0
1672,Pietarin_esikaupunki,192,0.0,0.0,1.0
1673,Pietarin_esikaupunki,192a,1.0,0.0,0.0
1674,Pietarin_esikaupunki,192a,0.0,0.0,1.0
1675,Pietarin_esikaupunki,192b,1.0,0.0,2.0
1676,Pietarin_esikaupunki,192b,0.0,0.0,1.0
1677,Pietarin_esikaupunki,192b,0.0,0.0,1.0
1678,Pietarin_esikaupunki,192b,0.0,0.0,1.0
1679,Pietarin_esikaupunki,192c,4.0,20.0,0.0
1680,Pietarin_esikaupunki,"193,180",2.0,0.0,0.0
1681,Pietarin_esikaupunki,"193,180",0.0,0.0,1.0
1682,Pietarin_esikaupunki,"193,180",0.0,0.0,3.0
1683,Pietarin_esikaupunki,194,1.0,0.0,0.0
1684,Pietarin_esikaupunki,194,0.0,0.0,2.0
1685,Pietarin_esikaupunki,195,1.0,0.0,1.0
1686,Pietarin_esikaupunki,195,0.0,0.0,1.0
1687,Pietarin_esikaupunki,196a,1.0,0.0,2.0
1688,Pietarin_esikaupunki,196a,0.0,0.0,3.0
1689,Pietarin_esikaupunki,196b,2.0,0.0,2.0
1690,Pietarin_esikaupunki,197,2.0,0.0,0.0
1691,Pietarin_esikaupunki,198,2.0,0.0,8.0
1692,Pietarin_esikaupunki,198,0.0,0.0,1.0
1693,Pietarin_esikaupunki,"200,201",2.0,0.0,0.0
1694,Pietarin_esikaupunki,203,0.0,0.0,1.0
1695,Pietarin_esikaupunki,203,0.0,0.0,1.0
1696,Pietarin_esikaupunki,203,0.0,0.0,1.0
1697,Pietarin_esikaupunki,203,0.0,0.0,1.0
1698,Pietarin_esikaupunki,203,0.0,0.0,1.0
1699,Pietarin_esikaupunki,203,0.0,0.0,1.0
1700,Pietarin_esikaupunki,"204,206,207",7.0,0.0,12.0
1701,Pietarin_esikaupunki,"204,206,207",0.0,0.0,1.0
1702,Pietarin_esikaupunki,"204,206,207",0.0,0.0,1.0
1703,Pietarin_esikaupunki,"204,206,207",0.0,0.0,8.0
1704,Pietarin_esikaupunki,"204,206,207",0.0,0.0,2.0
1705,Pietarin_esikaupunki,"204,206,207",0.0,0.0,2.0
1706,Pietarin_esikaupunki,"204,206,207",0.0,0.0,9.0
1707,Pietarin_esikaupunki,"204,206,207",0.0,0.0,2.0
1708,Pietarin_esikaupunki,205,7.0,0.0,10.0
1709,Pietarin_esikaupunki,205,0.0,0.0,8.0
1710,Pietarin_esikaupunki,205,0.0,20.0,0.0
1711,Pietarin_esikaupunki,205,0.0,0.0,1.0
1712,Pietarin_esikaupunki,205,0.0,0.0,1.0
1713,Pietarin_esikaupunki,105,0.0,0.0,2.0
1714,Pietarin_esikaupunki,208,1.0,0.0,5.0
1715,Pietarin_esikaupunki,209,2.0,0.0,0.0
1716,Pietarin_esikaupunki,210,3.0,0.0,0.0
1717,Pietarin_esikaupunki,210,0.0,0.0,4.0
1718,Pietarin_esikaupunki,210,0.0,0.0,1.0
1719,Pietarin_esikaupunki,210,0.0,0.0,1.0
1720,Pietarin_esikaupunki,210,0.0,0.0,1.0
1721,Pietarin_esikaupunki,210,0.0,0.0,1.0
1722,Pietarin_esikaupunki,210,0.0,0.0,1.0
1723,Pietarin_esikaupunki,211,3.0,0.0,4.0
1724,Pietarin_esikaupunki,211,0.0,0.0,4.0
1725,Pietarin_esikaupunki,211,0.0,0.0,4.0
1726,Pietarin_esikaupunki,211,0.0,0.0,2.0
1727,Pietarin_esikaupunki,211,0.0,0.0,2.0
1728,Pietarin_esikaupunki,212,1.0,0.0,2.0
1729,Pietarin_esikaupunki,212,0.0,0.0,4.0
1730,Pietarin_esikaupunki,212,0.0,0.0,1.0
1731,Pietarin_esikaupunki,212,0.0,0.0,1.0
1732,Pietarin_esikaupunki,213,3.0,0.0,3.0
1733,Pietarin_esikaupunki,213,0.0,0.0,1.0
1734,Pietarin_esikaupunki,213,0.0,0.0,1.0
1735,Pietarin_esikaupunki,214,1.0,0.0,2.0
1736,Pietarin_esikaupunki,215,2.0,12.0,0.0
1737,Pietarin_esikaupunki,215,0.0,0.0,3.0
1738,Pietarin_esikaupunki,215,0.0,0.0,1.0
1739,Pietarin_esikaupunki,215,0.0,0.0,1.0
1740,Pietarin_esikaupunki,215,0.0,0.0,1.0
1741,Pietarin_esikaupunki,"216,217",3.0,0.0,0.0
1742,Pietarin_esikaupunki,"216,217",0.0,0.0,3.0
1743,Pietarin_esikaupunki,218,1.0,0.0,1.0
1744,Pietarin_esikaupunki,218,0.0,0.0,1.0
1745,Pietarin_esikaupunki,218,0.0,0.0,1.0
1746,Pietarin_esikaupunki,220,1.0,0.0,0.0
1747,Pietarin_esikaupunki,220,0.0,0.0,1.0
1748,Pietarin_esikaupunki,221,1.0,0.0,0.0
1749,Pietarin_esikaupunki,221,0.0,0.0,1.0
1750,Pietarin_esikaupunki,221,0.0,0.0,1.0
1751,Pietarin_esikaupunki,222,2.0,0.0,4.0
1752,Pietarin_esikaupunki,222,0.0,0.0,2.0
1753,Pietarin_esikaupunki,222,0.0,0.0,1.0
1754,Pietarin_esikaupunki,223,1.0,0.0,1.0
1755,Pietarin_esikaupunki,223,0.0,0.0,1.0
1756,Pietarin_esikaupunki,224,1.0,0.0,3.0
1757,Pietarin_esikaupunki,224,0.0,0.0,2.0
1758,Pietarin_esikaupunki,224,0.0,0.0,1.0
1759,Pietarin_esikaupunki,225,1.0,0.0,2.0
1760,Pietarin_esikaupunki,225,0.0,0.0,4.0
1761,Pietarin_esikaupunki,225,0.0,2.0,0.0
1762,Pietarin_esikaupunki,225,0.0,0.0,2.0
1763,Pietarin_esikaupunki,225,0.0,0.0,1.0
1764,Pietarin_esikaupunki,226a,2.0,0.0,0.0
1765,Pietarin_esikaupunki,226a,0.0,0.0,1.0
1766,Pietarin_esikaupunki,226a,0.0,0.0,1.0
1767,Pietarin_esikaupunki,226a,0.0,0.0,1.0
1768,Pietarin_esikaupunki,226b,4.0,15.0,0.0
1769,Pietarin_esikaupunki,226b,0.0,0.0,2.0
1770,Pietarin_esikaupunki,226b,0.0,0.0,8.0
1771,Pietarin_esikaupunki,226b,0.0,0.0,1.0
1772,Pietarin_esikaupunki,226b,0.0,0.0,1.0
1773,Pietarin_esikaupunki,"227,228",0.0,0.0,2.0
1774,Pietarin_esikaupunki,"227,228",0.0,0.0,1.0
1775,Pietarin_esikaupunki,"227,228",0.0,0.0,1.0
1776,Pietarin_esikaupunki,"227,228",0.0,0.0,1.0
1777,Pietarin_esikaupunki,"227,228",0.0,0.0,1.0
1778,Pietarin_esikaupunki,"227,228",0.0,0.0,1.0
1779,Pietarin_esikaupunki,"227,228",0.0,0.0,1.0
1780,Pietarin_esikaupunki,"229,330",6.0,20.0,0.0
1781,Pietarin_esikaupunki,"229,330",0.0,0.0,1.0
1782,Pietarin_esikaupunki,"229,330",0.0,0.0,2.0
1783,Pietarin_esikaupunki,"229,330",0.0,0.0,2.0
1784,Pietarin_esikaupunki,231,2.0,3.0,0.0
1785,Pietarin_esikaupunki,231,0.0,0.0,2.0
1786,Pietarin_esikaupunki,232,2.0,0.0,0.0
1787,Pietarin_esikaupunki,232,0.0,1.0,0.0
1788,Pietarin_esikaupunki,232,0.0,0.0,1.0
1789,Pietarin_esikaupunki,232,0.0,0.0,1.0
1790,Pietarin_esikaupunki,232,0.0,0.0,1.0
1791,Pietarin_esikaupunki,232,0.0,0.0,1.0
1792,Pietarin_esikaupunki,232,0.0,0.0,1.0
1793,Pietarin_esikaupunki,233,2.0,0.0,3.0
1794,Pietarin_esikaupunki,233,0.0,0.0,3.0
1795,Pietarin_esikaupunki,233,0.0,0.0,2.0
1796,Pietarin_esikaupunki,234,1.0,0.0,0.0
1797,Pietarin_esikaupunki,234,0.0,0.0,2.0
1798,Pietarin_esikaupunki,234,0.0,0.0,1.0
1799,Pietarin_esikaupunki,234a,2.0,12.0,0.0
1800,Pietarin_esikaupunki,234a,0.0,0.0,1.0
1801,Pietarin_esikaupunki,234a,0.0,0.0,1.0
1802,Pietarin_esikaupunki,234b,3.0,0.0,0.0
1803,Pietarin_esikaupunki,234c,2.0,15.0,0.0
1804,Pietarin_esikaupunki,234c,0.0,0.0,1.0
1805,Pietarin_esikaupunki,234c,0.0,3.0,0.0
1806,Pietarin_esikaupunki,235,2.0,0.0,0.0
1807,Pietarin_esikaupunki,235,0.0,0.0,2.0
1808,Pietarin_esikaupunki,235,0.0,0.0,2.0
1809,Pietarin_esikaupunki,235,0.0,0.0,3.0
1810,Pietarin_esikaupunki,235,0.0,0.0,1.0
1811,Pietarin_esikaupunki,236,5.0,0.0,15.0
1812,Pietarin_esikaupunki,236,0.0,0.0,3.0
1813,Pietarin_esikaupunki,236,0.0,0.0,1.0
1814,Pietarin_esikaupunki,236,0.0,0.0,1.0
1815,Pietarin_esikaupunki,"237,238",2.0,7.0,0.0
1816,Pietarin_esikaupunki,"237,238",0.0,0.0,1.0
1817,Pietarin_esikaupunki,"239,240",4.0,0.0,0.0
1818,Pietarin_esikaupunki,241,1.0,0.0,7.0
1819,Pietarin_esikaupunki,242,1.0,0.0,0.0
1820,Pietarin_esikaupunki,243,7.0,0.0,0.0
1821,Pietarin_esikaupunki,243,0.0,6.0,0.0
1822,Pietarin_esikaupunki,243,0.0,0.0,1.0
1823,Pietarin_esikaupunki,244,2.0,0.0,0.0
1824,Pietarin_esikaupunki,244,0.0,0.0,3.0
1825,Pietarin_esikaupunki,245,1.0,4.0,0.0
1826,Pietarin_esikaupunki,"248,249",5.0,0.0,1.0
1827,Pietarin_esikaupunki,"248,249",0.0,0.0,7.0
1828,Pietarin_esikaupunki,"248,249",0.0,0.0,1.0
1829,Pietarin_esikaupunki,"248,249",0.0,0.0,1.0
1830,Pietarin_esikaupunki,"248,249",0.0,0.0,1.0
1831,Pietarin_esikaupunki,"250,251,252,253,254,255,256,257",4.0,4.0,0.0
1832,Pietarin_esikaupunki,"250,251,252,253,254,255,256,257",0.0,0.0,6.0
1833,Pietarin_esikaupunki,"250,251,252,253,254,255,256,257",0.0,0.0,7.0
1834,Pietarin_esikaupunki,"250,251,252,253,254,255,256,257",0.0,0.0,1.0
1835,Pietarin_esikaupunki,"250,251,252,253,254,255,256,257",0.0,0.0,1.0
1836,Pietarin_esikaupunki,"250,251,252,253,254,255,256,257",0.0,0.0,2.0
1837,Pietarin_esikaupunki,"250,251,252,253,254,255,256,257",0.0,0.0,2.0
1838,Pietarin_esikaupunki,"250,251,252,253,254,255,256,257",0.0,0.0,2.0
1839,Pietarin_esikaupunki,"250,251,252,253,254,255,256,257",0.0,0.0,1.0
1840,Pietarin_esikaupunki,258,1.0,0.0,3.0
1841,Pietarin_esikaupunki,258,0.0,0.0,1.0
1842,Pietarin_esikaupunki,259,1.0,0.0,0.0
1843,Pietarin_esikaupunki,259,0.0,0.0,1.0
1844,Pietarin_esikaupunki,259,0.0,0.0,1.0
1845,Pietarin_esikaupunki,259,0.0,0.0,1.0
1846,Pietarin_esikaupunki,259,0.0,0.0,1.0
1847,Pietarin_esikaupunki,260,2.0,0.0,2.0
1848,Pietarin_esikaupunki,260,0.0,0.0,5.0
1849,Pietarin_esikaupunki,260,0.0,0.0,3.0
1850,Pietarin_esikaupunki,260,0.0,0.0,2.0
1851,Pietarin_esikaupunki,261,1.0,7.0,0.0
1852,Pietarin_esikaupunki,263,20.0,35.0,0.0
1853,Pietarin_esikaupunki,263,0.0,0.0,1.0
1854,Pietarin_esikaupunki,263,0.0,0.0,1.0
1855,Pietarin_esikaupunki,263,0.0,0.0,3.0
1856,Pietarin_esikaupunki,"264,265",5.0,0.0,15.0
1857,Pietarin_esikaupunki,"264,265",0.0,0.0,10.0
1858,Pietarin_esikaupunki,"264,265",0.0,0.0,8.0
1859,Pietarin_esikaupunki,266,4.0,0.0,0.0
1860,Pietarin_esikaupunki,266,0.0,0.0,13.0
1861,Pietarin_esikaupunki,267,4.0,0.0,0.0
1862,Pietarin_esikaupunki,267,0.0,3.0,0.0
1863,Pietarin_esikaupunki,267,0.0,0.0,1.0
1864,Pietarin_esikaupunki,268,1.0,0.0,0.0
1865,Pietarin_esikaupunki,268,0.0,0.0,3.0
1866,Pietarin_esikaupunki,268,0.0,0.0,1.0
1867,Pietarin_esikaupunki,269,4.0,6.0,0.0
1868,Pietarin_esikaupunki,269,0.0,0.0,4.0
1869,Pietarin_esikaupunki,270,2.0,0.0,1.0
1870,Pietarin_esikaupunki,"271,272,273,274,275,276",0.0,0.0,12.0
1871,Pietarin_esikaupunki,"271,272,273,274,275,276",0.0,7.0,0.0
1872,Pietarin_esikaupunki,"271,272,273,274,275,276",0.0,0.0,5.0
1873,Pietarin_esikaupunki,"271,272,273,274,275,276",0.0,0.0,12.0
1874,Pietarin_esikaupunki,"271,272,273,274,275,276",0.0,0.0,7.0
1875,Pietarin_esikaupunki,"271,272,273,274,275,276",0.0,0.0,7.0
1876,Pietarin_esikaupunki,"271,272,273,274,275,276",0.0,0.0,5.0
1877,Pietarin_esikaupunki,"271,272,273,274,275,276",0.0,0.0,5.0
1878,Pietarin_esikaupunki,"271,272,273,274,275,276",0.0,0.0,1.0
1879,Pietarin_esikaupunki,"271,272,273,274,275,276",0.0,0.0,2.0
1880,Pietarin_esikaupunki,"271,272,273,274,275,276",0.0,0.0,1.0
1881,Pietarin_esikaupunki,"271,272,273,274,275,276",0.0,0.0,1.0
1882,Pietarin_esikaupunki,"271,272,273,274,275,276",0.0,0.0,2.0
1883,Pietarin_esikaupunki,"271,272,273,274,275,276",0.0,0.0,2.0
1884,Pietarin_esikaupunki,"277,278",1.0,12.0,0.0
1885,Pietarin_esikaupunki,"277,278",0.0,0.0,1.0
1886,Pietarin_esikaupunki,279,2.0,1.0,0.0
1887,Pietarin_esikaupunki,279,0.0,0.0,4.0
1888,Pietarin_esikaupunki,280,1.0,0.0,1.0
1889,Pietarin_esikaupunki,280,0.0,0.0,1.0
1890,Pietarin_esikaupunki,280a,5.0,0.0,60.0
1891,Pietarin_esikaupunki,280a,0.0,0.0,1.0
1892,Pietarin_esikaupunki,280a,0.0,0.0,2.0
1893,Pietarin_esikaupunki,286,0.0,0.0,2.0
1894,Pietarin_esikaupunki,286,0.0,0.0,5.0
1895,Pietarin_esikaupunki,286,0.0,0.0,4.0
1896,Pietarin_esikaupunki,286,0.0,0.0,4.0
1897,Pietarin_esikaupunki,286,0.0,0.0,4.0
1898,Pietarin_esikaupunki,286,0.0,0.0,4.0
1899,Pietarin_esikaupunki,286,0.0,0.0,2.0
1900,Pietarin_esikaupunki,286,0.0,0.0,1.0
1901,Pietarin_esikaupunki,286,0.0,0.0,1.0
1902,Pietarin_esikaupunki,286,0.0,0.0,1.0
1903,Pietarin_esikaupunki,286,0.0,0.0,1.0
1904,Pietarin_esikaupunki,286,0.0,0.0,1.0
1905,Pietarin_esikaupunki,286,0.0,0.0,7.0
1906,Pietarin_esikaupunki,287,2.0,5.0,0.0
1907,Pietarin_esikaupunki,287,0.0,5.0,0.0
1908,Pietarin_esikaupunki,287,0.0,0.0,1.0
1909,Pietarin_esikaupunki,288,2.0,10.0,0.0
1910,Pietarin_esikaupunki,288,0.0,0.0,3.0
1911,Pietarin_esikaupunki,"291,292",4.0,20.0,0.0
1912,Pietarin_esikaupunki,"291,292",0.0,0.0,2.0
1913,Pietarin_esikaupunki,"291,292",0.0,0.0,2.0
1914,Pietarin_esikaupunki,"291,292",0.0,0.0,3.0
1915,Pietarin_esikaupunki,"291,292",0.0,0.0,1.0
1916,Pietarin_esikaupunki,"291,292",0.0,0.0,2.0
1917,Pietarin_esikaupunki,293,10.0,0.0,0.0
1918,Pietarin_esikaupunki,293,0.0,0.0,12.0
1919,Pietarin_esikaupunki,293,0.0,0.0,7.0
1920,Pietarin_esikaupunki,293,0.0,0.0,2.0
1921,Pietarin_esikaupunki,297,1.0,0.0,1.0
1922,Pietarin_esikaupunki,297,0.0,0.0,1.0
1923,Pietarin_esikaupunki,297,0.0,0.0,1.0
1924,Pietarin_esikaupunki,297,0.0,0.0,1.0
1925,Pietarin_esikaupunki,297,0.0,0.0,1.0
1926,Pietarin_esikaupunki,"298,299,300",5.0,0.0,0.0
1927,Pietarin_esikaupunki,"298,299,300",0.0,0.0,6.0
1928,Pietarin_esikaupunki,"298,299,300",0.0,0.0,1.0
1929,Pietarin_esikaupunki,"298,299,300",0.0,0.0,1.0
1930,Pietarin_esikaupunki,"301,302",1.0,0.0,1.0
1931,Pietarin_esikaupunki,"301,302",0.0,0.0,3.0
1932,Pietarin_esikaupunki,"301,302",0.0,0.0,1.0
1933,Pietarin_esikaupunki,"301,302",0.0,0.0,1.0
1934,Pietarin_esikaupunki,"301,302",0.0,0.0,1.0
1935,Pietarin_esikaupunki,305,0.0,0.0,5.0
1936,Pietarin_esikaupunki,305,0.0,0.0,1.0
1937,Pietarin_esikaupunki,305,0.0,0.0,1.0
1938,Pietarin_esikaupunki,305,0.0,0.0,1.0
1939,Pietarin_esikaupunki,305,0.0,0.0,1.0
1940,Pietarin_esikaupunki,305,0.0,0.0,1.0
1941,Pietarin_esikaupunki,306,12.0,0.0,0.0
1942,Pietarin_esikaupunki,306,0.0,0.0,3.0
1943,Pietarin_esikaupunki,306,0.0,0.0,1.0
1944,Pietarin_esikaupunki,306,0.0,0.0,1.0
1945,Pietarin_esikaupunki,306,0.0,0.0,1.0
1946,Pietarin_esikaupunki,306,0.0,0.0,1.0
1947,Pietarin_esikaupunki,306a,2.0,0.0,4.0
1948,Pietarin_esikaupunki,306a,0.0,0.0,3.0
1949,Pietarin_esikaupunki,306a,0.0,0.0,2.0
1950,Pietarin_esikaupunki,306a,0.0,0.0,1.0
1951,Pietarin_esikaupunki,307,1.0,0.0,1.0
1952,Pietarin_esikaupunki,307,0.0,0.0,1.0
1953,Pietarin_esikaupunki,309,1.0,0.0,0.0
1954,Pietarin_esikaupunki,309,0.0,0.0,1.0
1955,Pietarin_esikaupunki,309,0.0,0.0,1.0
1956,Pietarin_esikaupunki,318,3.0,0.0,2.0
1957,Pietarin_esikaupunki,318,0.0,0.0,1.0
1958,Pietarin_esikaupunki,318,0.0,0.0,1.0
1959,Pietarin_esikaupunki,318,0.0,0.0,1.0
1960,Pietarin_esikaupunki,318,0.0,0.0,1.0
1961,Pietarin_esikaupunki,318,0.0,0.0,1.0
1962,Pietarin_esikaupunki,318,0.0,0.0,1.0
1963,Pietarin_esikaupunki,318,0.0,0.0,1.0
1964,Pietarin_esikaupunki,318,0.0,0.0,1.0
1965,Pietarin_esikaupunki,318a,3.0,0.0,0.0
1966,Pietarin_esikaupunki,318a,0.0,0.0,2.0
1967,Pietarin_esikaupunki,318a,0.0,0.0,2.0
1968,Pietarin_esikaupunki,318a,0.0,0.0,1.0
1969,Pietarin_esikaupunki,318a,0.0,0.0,1.0
1970,Pietarin_esikaupunki,318a,0.0,0.0,1.0
1971,Pietarin_esikaupunki,318a,0.0,0.0,1.0
1972,Pietarin_esikaupunki,318a,0.0,0.0,1.0
1973,Pietarin_esikaupunki,318a,0.0,0.0,1.0
1974,Pietarin_esikaupunki,318a,0.0,0.0,1.0
1975,Pietarin_esikaupunki,318a,0.0,0.0,1.0
1976,Anina,2,1.0,0.0,0.0
1977,Anina,2,0.0,0.0,1.0
1978,Anina,2,0.0,0.0,1.0
1979,Anina,7,2.0,0.0,0.0
1980,Anina,7,0.0,0.0,1.0
1981,Anina,8,1.0,0.0,0.0
1982,Anina,9,2.0,0.0,1.0
1983,Anina,9,0.0,0.0,1.0
1984,Anina,9,0.0,0.0,1.0
1985,Anina,9,0.0,0.0,1.0
1986,Anina,9,0.0,0.0,1.0
1987,Anina,9,0.0,0.0,1.0
1988,Anina,12,1.0,0.0,0.0
1989,Anina,12,0.0,0.0,1.0
1990,Anina,12,0.0,0.0,1.0
1991,Anina,14,1.0,0.0,0.0
1992,Anina,15,1.0,0.0,0.0
1993,Anina,16,1.0,0.0,1.0
1994,Anina,16,0.0,0.0,1.0
1995,Anina,16,0.0,0.0,1.0
1996,Anina,17,2.0,0.0,0.0
1997,Anina,17,0.0,0.0,1.0
1998,Anina,17,0.0,0.0,1.0
1999,Anina,36,1.0,0.0,3.0
2000,Anina,36,0.0,0.0,1.0
2001,Anina,36,0.0,0.0,1.0
2002,Anina,36,0.0,0.0,1.0
2003,Anina,37,4.0,0.0,0.0
2004,Anina,37,0.0,0.0,1.0
2005,Anina,37,0.0,0.0,1.0
2006,Anina,37,0.0,0.0,1.0
2007,Anina,37,0.0,0.0,1.0
2008,Anina,37,0.0,0.0,1.0
2009,Anina,37,0.0,0.0,1.0
2010,Anina,37,0.0,0.0,1.0
2011,Anina,37,0.0,0.0,1.0
2012,Anina,37,0.0,0.0,1.0
2013,Anina,37,0.0,0.0,1.0
2014,Anina,37,0.0,0.0,1.0
2015,Anina,37,0.0,0.0,1.0
2016,Anina,37,0.0,0.0,1.0
2017,Anina,37,0.0,0.0,1.0
2018,Anina,38,1.0,0.0,1.0
2019,Anina,38,0.0,0.0,1.0
2020,Anina,38,0.0,0.0,1.0
2021,Anina,38,0.0,0.0,1.0
2022,Anina,38,0.0,0.0,1.0
2023,Anina,58,1.0,0.0,0.0
2024,Anina,58,0.0,1.0,0.0
2025,Anina,58,0.0,0.0,1.0
2026,Anina,58,0.0,0.0,1.0
2027,Anina,59,1.0,0.0,1.0
2028,Anina,59,0.0,0.0,1.0
2029,Anina,59,0.0,0.0,1.0
2030,Anina,60,1.0,0.0,0.0
2031,Anina,61,1.0,0.0,0.0
2032,Anina,61,0.0,0.0,1.0
2033,Anina,61,0.0,0.0,1.0
2034,Anina,64,1.0,0.0,3.0
2035,Anina,64,0.0,0.0,1.0
2036,Anina,64,0.0,0.0,1.0
2037,Anina,64,0.0,0.0,1.0
2038,Anina,64,0.0,0.0,1.0
2039,Anina,64,0.0,0.0,1.0
2040,Anina,64,0.0,0.0,1.0
2041,Anina,64,0.0,0.0,1.0
2042,Anina,65,1.0,0.0,0.0
2043,Anina,65,0.0,0.0,1.0
2044,Anina,66,1.0,0.0,1.0
2045,Anina,67,1.0,0.0,0.0
2046,Anina,67,0.0,0.0,1.0
2047,Anina,67,0.0,0.0,1.0
2048,Anina,74,1.0,0.0,2.0
2049,Anina,74,0.0,0.0,2.0
2050,Anina,74,0.0,0.0,1.0
2051,Anina,74,0.0,0.0,1.0
2052,Anina,75,1.0,0.0,1.0
2053,Anina,75,0.0,0.0,1.0
2054,Anina,75,0.0,0.0,1.0
2055,Anina,76,2.0,0.0,1.0
2056,Anina,76,0.0,0.0,1.0
2057,Anina,76,0.0,0.0,2.0
2058,Anina,77,1.0,0.0,1.0
2059,Anina,77,0.0,0.0,1.0
2060,Anina,78,1.0,0.0,2.0
2061,Anina,78,0.0,0.0,1.0
2062,Anina,78,0.0,0.0,1.0
2063,Anina,78,0.0,0.0,1.0
2064,Anina,78,0.0,0.0,1.0
2065,Anina,78,0.0,0.0,1.0
2066,Anina,"83,84,99,100",8.0,10.0,0.0
2067,Anina,"83,84,99,100",0.0,0.0,3.0
2068,Anina,85,1.0,0.0,0.0
2069,Anina,85,0.0,0.0,2.0
2070,Anina,85,0.0,0.0,1.0
2071,Anina,104,1.0,0.0,0.0
2072,Anina,104,0.0,0.0,3.0
2073,Anina,105,1.0,0.0,0.0
2074,Anina,105,0.0,0.0,1.0
2075,Anina,106,1.0,0.0,1.0
2076,Anina,106,0.0,0.0,1.0
2077,Anina,106,0.0,0.0,1.0
2078,Anina,106,0.0,0.0,1.0
2079,Anina,106,0.0,0.0,1.0
2080,Anina,106,0.0,0.0,1.0
2081,Anina,106,0.0,0.0,1.0
2082,Anina,106,0.0,0.0,1.0
2083,Anina,106,0.0,0.0,1.0
2084,Anina,106,0.0,0.0,1.0
2085,Anina,107,2.0,0.0,0.0
2086,Anina,107,0.0,0.0,2.0
2087,Anina,107,0.0,0.0,1.0
2088,Anina,107,0.0,0.0,1.0
2089,Anina,109,2.0,0.0,0.0
2090,Anina,109,0.0,0.0,2.0
2091,Anina,109,0.0,0.0,1.0
2092,Anina,109,0.0,0.0,1.0
2093,Anina,110,2.0,0.0,0.0
2094,Anina,116,1.0,0.0,0.0
2095,Anina,116,0.0,0.0,1.0
2096,Anina,116,0.0,0.0,1.0
2097,Anina,116,0.0,0.0,1.0
2098,Anina,116,0.0,0.0,1.0
2099,Anina,117,5.0,0.0,0.0
2100,Anina,117,0.0,0.0,1.0
2101,Anina,117,0.0,0.0,1.0
2102,Anina,118,1.0,0.0,1.0
2103,Anina,118,0.0,0.0,1.0
2104,Anina,118,0.0,0.0,1.0
2105,Anina,118,0.0,0.0,1.0
2106,Anina,118,0.0,0.0,1.0
2107,Anina,120,1.0,0.0,1.0
2108,Anina,120,0.0,0.0,1.0
2109,Anina,120,0.0,0.0,1.0
2110,Anina,120,0.0,0.0,1.0
2111,Anina,120,0.0,0.0,1.0
2112,Papula,"4,5,6,7",13.0,0.0,10.0
2113,Papula,"4,5,6,7",0.0,0.0,1.0
2114,Papula,"4,5,6,7",0.0,0.0,1.0
2115,Papula,"4,5,6,7",0.0,0.0,1.0
2116,Papula,"4,5,6,7",0.0,0.0,3.0
2117,Papula,"4,5,6,7",0.0,0.0,3.0
2118,Papula,"4,5,6,7",0.0,0.0,2.0
2119,Papula,"4,5,6,7",0.0,0.0,1.0
2120,Papula,"8,9,10",8.0,30.0,0.0
2121,Papula,"8,9,10",0.0,0.0,2.0
2122,Papula,"8,9,10",0.0,0.0,1.0
2123,Papula,"8,9,10",0.0,0.0,1.0
2124,Papula,"8,9,10",0.0,0.0,1.0
2125,Papula,"8,9,10",0.0,0.0,1.0
2126,Papula,"8,9,10",0.0,0.0,1.0
2127,Papula,"8,9,10",0.0,0.0,1.0
2128,Papula,"8,9,10",0.0,0.0,1.0
2129,Papula,"8,9,10",0.0,0.0,1.0
2130,Papula,"8,9,10",0.0,0.0,1.0
2131,Papula,"8,9,10",0.0,0.0,1.0
